"Update customer address data","Update customer address data"
"Update customer data","Update customer data"
"Welcome Email","Welcome Email"
"Wrong confirmation key.","Wrong confirmation key."
"Wrong customer account specified.","Wrong customer account specified."
"Wrong email.","Wrong email."
"Wrong transactional account email type.","Wrong transactional account email type."
"XML","XML"
"Year","Year"
"YYYY","YYYY"
"ZIP","ZIP"
"Purchase On","Куплений"
"Purchased at","Куплений на"
"Bought From","Куплено з"
"Qty","Кількість"
"Newsletter Finish","Кінець інформаційного листа"
"Country","Країна"
"Customer","Клієнт"
"Customer doesn't have primary billing address","Клієнт не має первинної адреси оплати "
"Customers","Клієнти"
"Manage Customers","Клієнти"
"Online Customers","Клієнти он-лайн"
"Tax Class","Клас податку"
"Tax class","Клас податку"
"Shopping Cart","Кошик"
"Shopping Cart - %d item(s)","Кошик - %d шт."
"Company","Компанія"
"Contact Information","Контактна інформація"
"Approved","Підтверджено"
"Confirm New Password","Підтвердити новий пароль"
"Confirm Password","Підтвердити пароль"
"Subscribe","Підписатись"
"Subscribed to Newsletter?","Підписатись на інформаційний лист?"
"Sign up for our newsletter","Підписатись на наш інформаційний лист"
"Sign Up for Newsletter","Підписка на інформаційний лист"
"Subscribe to newsletter","Підписка на інформаційний лист"
"Last Name","Прізвище"
"Ship to Last name","Прізвище отримувача"
"Shipped to Last Name","Прізвище отримувача"
"Paused","Призупинено"
"Assign a customer group","Призначити групу клієнта"
"Lifetime Sales","Продажі за весь період"
"Skip import row, required field ""%s"" not defined","Пропуск важливої стрічки, обов'язкове поле ""%s"" не заповнене"
"Skip import row, website ""%s"" field not exists","Пропуск важливої стрічки, поле вебсайту ""%s"" не існує"
"Login Information","Пароль"
"Password","Пароль"
"Password must have at least 6 characters. Leading or trailing spaces will be ignored.","Пароль має складатись щонайменше з 6-ти знаків. Пробіли проставлені спереду та ззаду враховуватись не будуть."
"Password Management","Паролі"
"ZIP/Post Code","Поштовий код"
"ZIP/Postal Code","Поштовий код"
"Zip/Postal Code","Поштовий код"
"Current Password","Поточний пароль"
"Newsletter Start","Початок інформаційного листа"
"Back","Повернутись"
"Back to Login","Повернутись до входу в систему"
"Continue Shopping","Повернутись до магазину"
"Error during retrieval of option value: %s","Помилка при отриманні варіанту значення: %s"
"Personal Information","Персональна інформація"
"Primary Shipping Address","Первинна адреса доставки"
"Primary Billing Address","Первинна адреса оплати"
"View","Перегляд"
"View Order List","Переглянути список замовлень"
"View Order","Переглянути замовлення"
"Go to Address Book","Перейти до Адресної книжки"
"Last Url","Остання Url"
"Last date unsubscribed","Остання дата скасування підписки"
"Last date subscribed","Остання дата підписки"
"Last 5 Orders","Останні 5 замовлень"
"Last Activity","Останні дії"
"Last Viewed Items","Останні переглянуті товари"
"Shipped to Name","Отримувач"
"Share Customer Accounts","Обліковий запис клієнта дійсний для"
"SKU","Обліковий номер"
"Update","Оновити"
"User description","Опис користувача"
"Address","Адреса"
"The address was successfully deleted","Адреса була успішно видалена"
"The address was successfully saved","Адреса була успішно збережена"
"Default Shipping Address","Адреса доставки за замовчуванням"
"Customer Addresses","Адреса клієнта"
"New Customer Address","Адреса нового клієнта"
"The address does not belong to this customer","Адреса не належить цьому клієнту"
"Default Billing Address","Адреса оплати за замовчуванням"
"Default Addresses","Адреса по замовчуванню"
"Street Address","Адреса: Вулиця"
"Addresses","Адреси"
"Manage Addresses","Адреси"
"Address Book","Адресна книжка"
"Admin","Адміністратор"
"Never","Ніколи"
"There are no items in customer's shopping cart at the moment","На даний момент кошик клієнта пустий"
"You are currently subscribed to 'General Subscription'.","На даний момент Ви  підписані на 'Загальну підписку'."
"You are currently subscribed to our newsletter","На даний момент Ви  підписані на наш інформаційний лист"
"You are currently subscribed to our newsletter.","На даний момент Ви  підписані на наш інформаційний лист."
"You are currently not subscribed to any newsletter.","На даний момент Ви не підписані на жоден інформаційний лист."
"You are currently not subscribed to our newsletter","На даний момент Ви не підписані на наш інформаційний лист"
"Sending","Надсилається"
"Send auto-generated password","Надіслати автоматично-згенерований пароль"
"Send welcome email","Надіслати лист привітання"
"Sent","Надіслано"
"Name","Назва"
"Product Name","Назва товару"
"Product name","Назва товару"
"Tag Name","Назва тегу"
"Group Name","Назва групи"
"Config","Налаштування"
"Customer Configuration","Налаштування клієнта"
"Password Options","Налаштування паролю"
"New Customer Groups","Нові групи клієнтів"
"New Customers","Нові клієнти"
"New Address","Нова адреса"
"New Group","Нова група"
"New Customer Group","Нова група клієнтів"
"New Address Entry","Новий запис адреси"
"New Customer","Новий клієнт"
"New account","Новий обліковий запис"
"New Password","Новий пароль"
"A new password was sent","Новий пароль надіслано"
"Offline","Не в мережі"
"No Items Found","Не знайдено жодного товару"
"Not Sent","Не надіслано"
"Disabled","Не показувати"
"Recent Orders","Нещодавні замовлення"
"Invalid customer data","Невірні дані клієнта"
"Invalid email address","Невірна email адреса"
"Invalid store specified, skipping the record","Невірна група магазинів задана, пропуск запису"
"Wrong region id by selected country","Невірний id регіону за вибраною країною"
"Invalid attribute option specified for attribute %s (%s), skipping the record","Невірний варіант атрибуту для атрибуту %s (%s), пропуск запису"
"Invalid option id specified for %s (%s), skipping the record","Невірний варіант для %s (%s) заданий, пропуск запису"
"Invalid attribute set specified, skipping the record","Невірний набір атрибутів заданий, пропуск запису "
"Invalid current password","Невірний поточний пароль"
"Unknown","Невідомий"
"Can't save address","Неможливо зберегти адресу"
"Can't save customer","Неможливо зберегти клієнта"
"Login and password are required","Неохідно ввести логін та пароль"
"Ext. Price","Розширена ціна"
"Create an Account","Реєстрація"
"State/Province","Регіон/Область"
"Edit","Редагувати"
"Edit Account Information","Редагувати інформацію про обліковий запис"
"Edit Newsletters","Редагувати інформаційні листи"
"Edit Address","Редагувати адресу"
"Edit Customer's Address","Редагувати адресу клієнта"
"Edit Group","Редагувати групу"
"Edit Customer Group ""%s""","Редагувати групу клієнтів ""%s"""
"Edit Customer Groups","Редагувати групи клієнтів"
"Edit Address Entry","Редагувати запис адреси"
"Edit Newsletter Subscription","Редагувати підиску на інформаційні листи"
"Edit Personal Information","Редагувати персональну інформацію"
"Amount","Сума"
"Status","Статус"
"Sales Statistics","Статистика продаж"
"Create New Account Options","Створити варіанти нового облікового запису"
"Create New Customer Account","Створити нового клієнта"
"Create Order","Свторити замовлення"
"Unsubscribe from newsletter","Скасувати підписку на інформаційний лист"
"Wishlist","Список бажань"
"Wishlist - %d item(s)","Список бажань - %d шт."
"Order List...","Список замовлень..."
"Payment Method","Спосіб оплати"
"Average Sale","Середній рівень продаж"
"Type","Тип"
"Product","Товар"
"Product Tags","Теги товару"
"Text","Текст"
"Text One Line","Текст однією лінією"
"Telephone","Телефон"
"Subject","Тема"
"There are no items in customer's wishlist at the moment","У списку бажань клієнта немає жодного товару на даний момент"
"Fax","Факс"
"Per Website","Цього вебсайту"
"Price","Ціна"
"This is My Primary %s Address","Це моя первинна  %s адреса"
"This email address was not found in our records","Цей email не був знайдений в наших записах"
"Forgot Email Template","Шаблон листа про втрачений пароль"
"If you have an account with us, please log in.","Якщо Ви вже зареєстрований користувач, будь-ласка, увійдіть в систему."
"or","або"
"Submit","надіслати"
"n/a","недоступно"
"City","Місто"
"My Wishlist","Мій список бажань"
"Store View","Магазин"
"My Account","Моя сторінка"
"My Dashboard","Моя панель інструментів"
"My Tags","Мої теги"
"My Reviews","Мої відгуки"
"My Orders","Мої замовлення"
"Shipping Method","Метод доставки"
"No product collections found","Жодної колекції товарів не знайдено"
"No Newsletter Found","Жодного інформаційного листа не знайдено"
"From your My Account Dashboard you have the ability to view a snapshot of your recent account activity and update your account information. Select a link below to view or edit information.","З панелі інструментів Вашої сторінки Ви маєте можливість переглянути Ваші нещодавні дії і оновити інофрмацію про обліковий запис. Перейдіть по посиланню, вказаному нижче, для перегляду або редагування інформації."
"Registered Customers","Зареєстровані клієнти"
"By creating an account with our store, you will be able to move through the checkout process faster, store multiple shipping addresses, view and track your orders in your account and more.","Зареєстровані клієнти нашого магазину мають можливість пришвидшити процес оформлення замовлення, зберігати кілька адрес для доставки, переглядати та відслідковувати свої замовлення, тощо."
"Forgot Your Password?","Забули свій пароль?"
"Account Dashboard","Загальна інформація"
"General Subscription","Загальна підписка"
"Orders","Замовлення"
"Order #","Замовлення #"
"Order #%s (%s)","Замовлення #%s (%s)"
"Items Order","Замовлення товарів"
"Records for ""","Записів для"""
"Save","Зберегти"
"Save Address","Зберегти адресу"
"Save Customer Group","Зберегти групу клієнта"
"Save Customer","Зберегти клієнта"
"Save Password","Зберегти пароль"
"Saved ","Збережено"
"Change Billing Address","Зміна адреси оплати"
"Change Shipping Address","Зміна адреси поставки"
"Change Account Password","Зміна паролю для користувача"
"Change Password","Змінити пароль"
"Please enter your email below and we'll send you a new password.","Будь-ласка, введіть ваш email нижче і ми надішлемо Вам новий пароль."
"Please enter your email.","Будь-ласка, введіть ваш email."
"Please select region, state or province","Будь-ласка, виберіть регіон або область"
"Please make sure your passwords match.","Будь-ласка, переконайтесь в тому, що Ваші паролі співпадають."
"Your account balance is: %s","Баланс на Вашому рахунку становить: %s"
"This customer has no saved addresses.","В цього клієнта немає збережених адрес."
"To Cart","В кошик"
"Online","В мережі"
"Pending","В очікуванні"
"All","Всі"
"All countries","Всі країни"
"All Store Views","Всі магазини"
"Global","Всіх вебсайтів"
"Set as Default Shipping Address","Встановити як первинну адресу доставки за замовчуваннями"
"Set as Default Billing Address","Встановити як первинну адресу оплати за замовчуваннями"
"Hello, %s!","Вітаємо, %s!"
"Missing email, skipping the record","Відсутній email, пропуск запису"
"Missing firstname, skipping the record","Відсутнє ім'я, пропуск запису"
"Missing lastname, skipping the record","Відсутнє прізвище, пропуск запису"
"Refunded","Відшокодовано"
"Visitor","Відвідувач"
"Product Reviews","Відгуки про товар"
"Cancel","Відмінити"
"Retrieve your password here","Віднолення паролю"
"Email Sender","Відправник Email "
"Forgot Email Sender","Відправник листа про втрачений пароль"
"Log In","Вхід"
"Login","Вхід"
"Customer Login","Вхід для клієнта"
"Grand Total","ВСЬОГО"
"Grand Total: %s","ВСЬОГО: %s"
"Total","Вартість"
"Order Total","Вартість замовлення"
"Login or Create an Account","Ввійдіть в систему або Зареєструйтесь"
"You're now Logged Out","Ви успішно вийшли з системи"
"You have been successfully logged out and will be redirected to our homepage in 5 seconds.","Ви успішно вийшли з системи і бедете перенаправлені на Головну сторінку через 5 секунд."
"You have placed no products yet.","Ви ще не замовили ще жодного товару."
"You have placed no orders yet.","Ви ще не оформили жодного замовлення."
"Are you sure you want to cancel adding of this address?","Ви впевнені, що бажаєте відмінити додавання цієї адреси?"
"Are you sure you want to delete this address?","Ви впевнені, що бажаєте видалити цю адресу?"
"Are you sure that you want to remove this item?","Ви впевнені, що бажаєте видалити цей товар?"
"Are you sure?","Ви впевнені?"
"You have not set a primary shipping address.","Ви не вказали первинної адреси доставки."
"You have not set a primary billing address.","Ви не вказали первинної адреси оплати."
"You have no default shipping address in your address book.","Ви не маєте адреси доставки за замовчуванням у Вашій адресній книжці."
"You have no default billing address in your address book.","Ви не маєте адреси оплати за замовчуванням у Вашій адресній книжці."
"You have no additional entries in your address book.","Ви не маєте додаткових записів у Вашій адресній книжці."
"You have no additional address entries in your address book.","Ви не маєте додаткових записів адрес у Вашій адресній книжці."
"You have no primary entries in your address book.","Ви не маєте жодного первинного запису у Вашій адресній книжці."
"Log Out","Вихід"
"Please select","Виберіть"
"Delete","Видалити"
"Remove","Видалити"
"Delete Address","Видалити адресу"
"Delete Customer Group","Видалити групу клієнтів"
"Deleted Stores","Видалити групу магазинів"
"Delete Customer","Видалити клієнта"
"Visible In","Видимий в"
"Visitors Only","Виключно для відвідувачів"
"Customers Only","Виключно клієнти"
"Use as My Primary %s Address","Використовувати як мою первинну %s адресу"
"Use as my default shipping address","Використовувати як мою первинну адресу доставки за замовчуванням"
"Use as my default billing address","Використовувати як мою первинну адресу оплати за замовчуванням"
"Problem saving the collection, aborting. Error: %s","Виникла проблема при збереженні колекції, припинення операції. Помилка: %s"
"There was an error while deleting the address","Виникла помилка при видаленні адреси"
"Website","Вебсайт"
"Guest","Гість"
"Group","Група"
"Group ""%s"" can not be deleted","Група ""%s"" не може бути видаленою"
"Default Group","Група за замовчуванням"
"Customer Group","Група клієнтів"
"Customer Group was successfully deleted","Група клієнтів була успішно видалена"
"Customer Group was successfully saved","Група клієнтів була успішно збережена"
"Store","Група магазинів"
"Customer Groups","Групи клієнтів"
"Thank you for registering with %s","Дякуємо за реєстрацію на %s"
"Action","Дія"
"Account Sharing Options","Дійсність облікового запису клієнта"
"Date","Дата"
"Session Start Time","Дата початку сесії"
"Days in Wishlist","Днів у списку бажань"
"Add New Address","Додати нову адресу"
"Add New Customer Group","Додати нову групу клієнтів"
"Add New Customer","Додати нового клієнта"
"Additional Address Entries","Додаткові записи адреси"
"Added From","Додано"
"Date Added","Додано:"
"Newsletter Information","Детальніше про інформаційний лист"
"Details","Деталі"
"Customer Since","Є клієнтом з"
"Shipping Information","Іфнормація по доставці"
"First Name","Ім'я"
"Ship to First name","Ім'я отримувача"
"Shipped to First Name","Ім'я отримувача"
"Address Information","Інформація про адресу"
"Account Information","Інформація про клієнта"
"Customer Information","Інформація про клієнта"
"Account information was successfully saved","Інформація про клієнта успішно збережена"
"Billing Information","Інформація про оплату"
"Newsletters","Інформаційні листи"
"Newsletter","Інформаційний лист"
"Newsletter Received","Інформаційний лист отримано"
"Group Information","Інофрмація про групу"
"Customer email already exists","Еmail адреса клієнта вже існує"
